p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PLCB4	5.14934732354634e-55	-0.427044935562817	0.084	0.399	9.55358408937552e-51
PAM	5.41967908850769e-55	-0.413865795488632	0.084	0.399	1.00551306129083e-50
SELENOM	5.49854093472994e-55	-0.771622194384796	0.197	0.583	1.02014429962045e-50
ANO1	8.77038957002095e-55	-0.31455560189213	0.028	0.243	1.62717037692599e-50
MAP1B	1.35873614967827e-54	-0.220545863012549	0.004	0.135	2.52086317849809e-50
CAPN12	1.43936162010033e-54	-0.37769069607419	0.047	0.302	2.67044761377213e-50
DYNLRB1	3.16635812342209e-54	0.806954008630965	0.982	0.865	5.87454422638501e-50
KLF2	3.2731221275239e-54	1.38942436468884	0.801	0.323	6.07262348319509e-50
SERP2	3.47968801628122e-54	-0.199041171974588	0.007	0.153	6.45586517660655e-50
GATA6-AS1	3.95558316594032e-54	-0.806918160589209	0.288	0.691	7.33879344776908e-50
SLC19A3	4.93775242827161e-54	-0.381073273019866	0.05	0.309	9.16101208017231e-50
COL18A1	5.21643283828551e-54	-0.616801330917793	0.166	0.542	9.67804784487112e-50
PRELID3B	5.92651510167252e-54	0.867853323180055	0.782	0.372	1.0995463468133e-49
MCUB	7.83300522480457e-54	-0.297261804524533	0.027	0.236	1.45325745935799e-49
PCDH7	7.96991958515093e-54	-0.56985011997082	0.153	0.521	1.47865918063305e-49
METTL26	8.72722727490083e-54	0.824513413264532	0.939	0.792	1.61916247631235e-49
ITGA6	9.98651760935325e-54	-0.857868328754875	0.702	0.924	1.85279861206331e-49
JAM3	1.47331528293903e-53	-0.151388526858168	0	0.104	2.73344184443678e-49
C6orf203	1.9810153502229e-53	-0.523653025228119	0.16	0.531	3.67537777926855e-49
HSD17B4	2.4340463280169e-53	-0.668301930619289	0.326	0.726	4.51588615236975e-49
TSC22D1	3.08967557802686e-53	0.975733623680477	0.988	0.913	5.73227509991323e-49
KDELR2	3.09134683821741e-53	0.816974595718317	0.965	0.934	5.73537578894476e-49
GABRP	3.98196670979361e-53	-0.251057384739315	0.013	0.181	7.38774283668008e-49
FAU	4.1386702249329e-53	0.410164874516963	1	1	7.67847486831801e-49
E2F8	4.31999793306174e-53	-0.189740063661318	0.006	0.146	8.01489216520945e-49
HINT2	4.37016669168355e-53	-0.703909277526661	0.357	0.743	8.1079702630805e-49
DNAJC10	8.58450001826118e-53	-0.600792243565021	0.19	0.573	1.592682288388e-48
EHF	1.08335660530132e-52	-0.844602158931898	0.348	0.747	2.00995150981553e-48
ALDOB	1.34954252091522e-52	-0.328332824941959	0.026	0.229	2.50380623905401e-48
MSN	1.75018733784443e-52	-0.341344299329974	0.045	0.292	3.24712256790278e-48
HIST3H2A	1.99841045839797e-52	0.996588484597117	0.65	0.177	3.70765092346576e-48
RPL21	2.06908350392899e-52	0.561440365876369	1	0.997	3.83877062483945e-48
EGR1	2.21328680168794e-52	1.0061920469645	0.654	0.156	4.10631100317163e-48
S100A14	4.91355234905889e-52	1.21999677228655	0.999	0.99	9.11611367320896e-48
PSAPL1	6.60349480535604e-52	-0.568129962407231	0.039	0.267	1.22514639123771e-47
MAP1LC3A	6.98111920749892e-52	-0.393494436820585	0.069	0.351	1.29520704656727e-47
PRSS8	8.60750830807412e-52	0.876556446919571	0.823	0.438	1.59695101639699e-47
CRISPLD2	9.56401056210926e-52	-0.287309040699347	0.023	0.215	1.77441087958813e-47
CTTNBP2	9.63581734333511e-52	-0.142343387255161	0	0.101	1.78773319170896e-47
CIITA	1.06067778553152e-51	-0.231425420324849	0.01	0.163	1.96787549549663e-47
TRPV4	1.06670683928845e-51	-0.161781874550485	0.003	0.118	1.97906119893186e-47
RDX	1.1143413312836e-51	-0.403792141215948	0.076	0.368	2.06743747193046e-47
NDUFB8	1.25377213193433e-51	-0.732939219063206	0.811	0.969	2.32612343637776e-47
CLIC1	2.86008215729378e-51	0.650526690533633	0.998	0.993	5.30631042642716e-47
PFDN5	4.53836174559428e-51	0.502354822668158	1	1	8.42002254660106e-47
G6PD	4.92752297725382e-51	-0.678086556008358	0.219	0.594	9.142033379699e-47
VSIG1	5.65598391665733e-51	-0.818145118742972	0.179	0.542	1.04935469605743e-46
NOMO1	8.20683656538615e-51	-0.336886775297056	0.063	0.333	1.52261438797609e-46
HDLBP	9.21010189988507e-51	-0.703389920304107	0.683	0.934	1.70875020548568e-46
PRKAA2	1.21427200372755e-50	-0.274918629654786	0.026	0.226	2.25283884851572e-46
MYO1D	1.56457779793006e-50	-0.488453903441437	0.171	0.545	2.90276118849964e-46
AIG1	1.59575158658007e-50	-0.527124068602011	0.148	0.503	2.96059791858201e-46
ERMP1	2.1040724565205e-50	-0.334394831973825	0.05	0.299	3.90368562858249e-46
NSD2	3.61422803881769e-50	-0.414299166779301	0.079	0.368	6.70547728041847e-46
CIB1	5.27800867951632e-50	0.834511076150428	0.991	0.92	9.79228950310663e-46
DNAJB6	5.47855902423121e-50	0.832502121810688	0.838	0.51	1.01643705576562e-45
GPX8	6.81196699876278e-50	-0.317725907084248	0.046	0.285	1.26382423728046e-45
IRS1	8.93561281847348e-50	-0.34426769453674	0.047	0.288	1.65782424621138e-45
RPL39	9.9569554929401e-50	0.417232221442387	1	1	1.84731395260518e-45
NBL1	1.97700636172602e-49	0.890840076346531	0.836	0.497	3.66793990291029e-45
SNX24	2.30092346088334e-49	-0.307956538484037	0.047	0.288	4.26890329697687e-45
LIMD2	2.42743727705563e-49	-0.172669236061768	0.004	0.125	4.5036243801213e-45
ALDH2	2.58027295728147e-49	-0.80620318147511	0.777	0.958	4.78718041764432e-45
NDUFA4	6.06163471830273e-49	-0.652189380041376	0.954	1	1.1246150892867e-44
RPL5	6.42663652894479e-49	-0.651114560994571	1	1	1.19233387521513e-44
DYNC2H1	9.21818878427303e-49	-0.197821133812332	0.008	0.146	1.71025056514618e-44
LAPTM4A	1.01890586044891e-48	0.730597177729487	0.965	0.878	1.89037604289086e-44
SH3D19	1.30336642792241e-48	-0.530941279612026	0.184	0.556	2.41813573372445e-44
PPDPF	1.72669605522399e-48	0.592718137804926	1	1	3.20353919125706e-44
ARHGAP24	1.81300704525418e-48	-0.285544469925475	0.032	0.24	3.36367197106009e-44
CEP126	1.88321412776183e-48	-0.290307809096684	0.029	0.229	3.49392717123652e-44
SYNPO	2.91872586883601e-48	-0.294239335127887	0.035	0.25	5.41511210445144e-44
NBDY	3.60242695109399e-48	-0.402094517777505	0.083	0.375	6.68358272236467e-44
TRMT11	3.73261662363857e-48	-0.437945685740641	0.133	0.472	6.92512362183663e-44
NEIL1	3.84820197917707e-48	-0.243139418160644	0.023	0.208	7.13956913196722e-44
P4HA1	4.71659648807371e-48	1.13194299450406	0.778	0.413	8.75070146432316e-44
MCTP1	7.35284462391438e-48	-0.194167197606116	0.01	0.153	1.36417326307484e-43
RPL29	9.11445631150252e-48	0.47084822108463	1	1	1.69100507947306e-43
ATRX	1.2213688817512e-47	-0.784421899505777	0.473	0.809	2.266005686313e-43
ODAM	1.58778576170899e-47	-1.94434818387793	0.299	0.611	2.94581892369869e-43
HOMER2	2.35921235305019e-47	-0.352165871930292	0.065	0.326	4.37704667861401e-43
CPD	2.57061231309213e-47	-0.73930397821181	0.424	0.785	4.76925702447982e-43
CAAP1	2.65942397811738e-47	-0.410042404041158	0.11	0.424	4.93402930660117e-43
SERTAD1	2.76127435175454e-47	0.816117466232038	0.688	0.253	5.1229923048102e-43
MYL12A	2.7964491807208e-47	0.685758800823056	0.998	0.993	5.1882521649913e-43
AKR1C3	2.80051381266515e-47	-0.880790145648756	0.926	0.993	5.19579327663766e-43
ADRM1	2.98413110185935e-47	0.875026784760985	0.82	0.49	5.53645843327966e-43
PHETA2	4.10276878393423e-47	-0.184764980986885	0.008	0.142	7.61186692483318e-43
VDAC2	5.33297206362377e-47	0.737773550378989	0.988	0.948	9.89426306964117e-43
RHOQ	5.61277245411841e-47	-0.318353010005587	0.054	0.299	1.04133767341259e-42
CFTR	7.62307756895599e-47	-0.226593255999358	0.011	0.156	1.4143095813684e-42
NR4A1	1.02353069948956e-46	0.862503707967276	0.513	0.049	1.89895650676298e-42
RNASET2	1.17431439039918e-46	-0.698496820881157	0.57	0.889	2.1787054885076e-42
SHF	1.22671132647025e-46	-0.337981837265011	0.064	0.323	2.27591752400025e-42
ARMCX2	1.48908873528655e-46	-0.190960617914229	0.006	0.132	2.76270633057714e-42
SDCBP2	1.82411517119903e-46	0.941281086550502	0.827	0.365	3.38428087712556e-42
MATN2	2.05264461472101e-46	-0.157308397971177	0.003	0.108	3.8082715536919e-42
SELENOW	2.06028142379778e-46	0.655033494579706	0.996	0.993	3.82244012557201e-42
CNBP	2.18873952098796e-46	0.689268527444715	0.968	0.844	4.06076843328897e-42
TSPYL5	2.28457422644284e-46	-0.152208007164717	0.003	0.108	4.23857056231941e-42
TRIM73	2.65987014033148e-46	-0.374197677307659	0.084	0.368	4.93485707135699e-42
MICU3	2.74217888434795e-46	-0.254287565060751	0.023	0.205	5.08756448413075e-42
ZNF22	3.59783389179403e-46	-0.482266415049954	0.122	0.438	6.67506121944546e-42
HLA-DPA1	4.6975322698647e-46	-0.91102263973161	0.087	0.361	8.71533162027997e-42
PIK3C2G	5.34139401558363e-46	-0.295301831452878	0.024	0.205	9.90988831711232e-42
DECR1	5.90206696652062e-46	-0.582984927336969	0.343	0.733	1.09501048429857e-41
DUT	8.42697610213252e-46	-0.81908170567249	0.256	0.632	1.56345687622865e-41
NDUFB3	1.1612521112832e-45	-0.694902967548446	0.734	0.924	2.15447104206372e-41
CPQ	1.43964326434471e-45	-0.261142378717881	0.028	0.219	2.67097014833875e-41
PPP1R1C	1.61548398583926e-45	-0.161955983716279	0.006	0.125	2.99720743892758e-41
CYP1B1	1.78385675788953e-45	-1.09315682063631	0.262	0.628	3.30958944291244e-41
FMO5	1.81881942226833e-45	-0.379280577600885	0.081	0.358	3.37445567413444e-41
IFI27L2	2.5886962506253e-45	-0.680875259077041	0.547	0.868	4.80280815378511e-41
EIF3F	2.87025111132696e-45	0.622763182965568	0.985	0.934	5.3251768868449e-41
SLC9A7	4.1048575790243e-45	-0.30820163613404	0.045	0.267	7.61574226636378e-41
ARGLU1	4.96636673978934e-45	-0.792225200173558	0.749	0.962	9.21410021233116e-41
RPS2	5.26850529625926e-45	0.587542520866296	1	1	9.7746578761498e-41
AVPI1	7.3210608965293e-45	0.805837314395878	0.594	0.156	1.35827642813308e-40
PON3	7.85297991906031e-45	-0.231354758518151	0.017	0.177	1.45696336438326e-40
KATNAL2	8.00120736130732e-45	-0.1509827883727	0.003	0.108	1.48446400174335e-40
CRIP1	9.1719235901616e-45	0.90740089054973	0.694	0.299	1.70166698368268e-40
RHEB	1.02434870827865e-44	0.845230906942014	0.868	0.583	1.90047415846937e-40
DPYSL2	1.03261607303611e-44	-0.767540681824422	0.441	0.781	1.91581260030389e-40
TRIL	1.21580630132101e-44	-0.167625030016912	0.005	0.118	2.25568543084086e-40
CC2D2A	1.32124868176355e-44	-0.154246000215712	0.005	0.118	2.45131267927592e-40
GNAZ	2.80235490462052e-44	-0.236600194455089	0.024	0.201	5.19920905454245e-40
GHDC	3.24045131728155e-44	-0.248898782963134	0.028	0.215	6.01200932895246e-40
PGK1	3.751578629448e-44	0.977035682679131	0.982	0.951	6.96030383121487e-40
CWC27	6.03584239537381e-44	-0.675716212544915	0.276	0.639	1.1198298396137e-39
TDRD9	6.07300655410432e-44	-0.190436608945775	0.01	0.146	1.12672490598297e-39
NREP	6.77579821971407e-44	-0.170834135062732	0.006	0.122	1.25711384370355e-39
AP1S1	6.97810910300055e-44	0.744426419366748	0.896	0.684	1.29464858187969e-39
RELL1	7.69945039187639e-44	-0.317235959550178	0.058	0.299	1.42847903120483e-39
ME1	9.70202876853062e-44	-0.537498163049508	0.131	0.441	1.80001739742549e-39
DMKN	1.01624178256296e-43	-0.700102665337131	0.509	0.823	1.88543337918907e-39
GNAS	1.07023778360308e-43	-0.487265442757247	0.979	1	1.9856121599188e-39
OAZ1	1.15545447534434e-43	-0.411645057932061	0.984	1	2.14371468810635e-39
TRIM16L	1.74793429024932e-43	-0.545673484944802	0.205	0.559	3.24294248869957e-39
MAFF	2.06153579072554e-43	0.827927168585039	0.619	0.198	3.8247673525331e-39
C1R	2.96290560939704e-43	-0.258380319694634	0.024	0.198	5.49707877711434e-39
BTG2	3.34964296401609e-43	1.00169825973386	0.625	0.212	6.21459259113905e-39
PTPN20	3.75154889470613e-43	-0.166561288577321	0.006	0.125	6.96024866434829e-39
XBP1	5.52077003857682e-43	0.822805978356222	0.931	0.795	1.02426846525716e-38
GRHPR	7.80569475809552e-43	-0.567245506443561	0.43	0.806	1.44819054846946e-38
GABBR1	1.22860729372897e-42	-0.21265006775504	0.016	0.167	2.27943511205536e-38
ONECUT3	1.3630918201254e-42	-0.637313019691445	0.354	0.712	2.52894425387866e-38
PAIP2B	1.68073555022948e-42	-0.19861622016439	0.016	0.167	3.11826866634076e-38
COX5B	1.7897608665576e-42	-0.46410847779646	0.993	1	3.32054333572431e-38
FKBP2	1.79503876874191e-42	-0.620106629606556	0.821	0.962	3.33033542764686e-38
FER1L6	1.89815653750101e-42	-0.274350665274797	0.018	0.174	3.52164982402562e-38
FAM189A2	2.06781117756596e-42	-0.328847570556166	0.055	0.285	3.83641007773812e-38
PITX1	2.27907950878467e-42	0.669163136324263	0.431	0.007	4.2283762126482e-38
TRAF3IP2	2.28896795453155e-42	-0.427001459593996	0.122	0.427	4.24672224604239e-38
C21orf2	2.36034138473871e-42	-0.406544993149365	0.142	0.462	4.37914137110574e-38
COX4I1	2.69090344088346e-42	-0.426833495856973	1	1	4.99243315387109e-38
MYH10	2.79680673826242e-42	-0.17916753318715	0.008	0.132	5.18891554149827e-38
PIAS2	3.14585761400255e-42	-0.358419893513577	0.078	0.34	5.83650963125894e-38
INSIG1	4.34791473959949e-42	1.08423325066784	0.602	0.191	8.06668621637894e-38
RPL10	4.58639271095442e-42	0.380223924910317	1	1	8.50913439663374e-38
MGST1	4.77794901174209e-42	-0.675694403599517	0.81	0.986	8.8645288014851e-38
ACAT1	5.04815583799979e-42	-0.422121841487962	0.149	0.476	9.365843526241e-38
SASH1	6.50184861993255e-42	-0.297945442613867	0.041	0.247	1.20628797445609e-37
SYPL1	7.04066901743092e-42	0.747921703710356	0.839	0.545	1.30625532280396e-37
ACTG1	7.76095363784174e-42	0.652515779722712	1	0.958	1.43988972842878e-37
TECPR1	7.80919490224404e-42	-0.296709257039472	0.05	0.271	1.44883993021334e-37
MIA3	9.50426489842433e-42	-0.696575098747795	0.392	0.733	1.76332626660467e-37
PDZK1IP1	9.59910937733009e-42	0.991502890984163	0.805	0.441	1.78092276277605e-37
RNF114	1.12649693432573e-41	0.758923244336225	0.734	0.392	2.08998976225453e-37
PFKM	1.14473736747825e-41	-0.334534535646542	0.067	0.312	2.1238312378824e-37
BTN2A2	1.180768233458e-41	-0.262565388901529	0.035	0.229	2.19067930353463e-37
RPL3	1.25892134389921e-41	-0.513748375252461	1	1	2.3356767693362e-37
FHL2	1.41044681049914e-41	0.723210425745868	0.969	0.899	2.61680196751906e-37
SLC43A2	1.47626679667555e-41	-0.258157285492977	0.029	0.212	2.73891778787215e-37
CCND1	1.71483511035724e-41	-0.897633314764381	0.507	0.809	3.18153358024578e-37
TENM4	2.22093930137582e-41	-0.184260312246169	0.012	0.146	4.12050868584257e-37
NCOA7	2.3297651959673e-41	1.01749045819471	0.639	0.24	4.32241336807813e-37
AZGP1	2.7731124366456e-41	0.851928504351519	0.756	0.406	5.14495550370858e-37
ANXA6	2.87615578131876e-41	-0.418418004448564	0.104	0.385	5.3361318210807e-37
ZFP36	3.20940692108793e-41	0.900256905192546	0.748	0.396	5.95441266069444e-37
TANC2	3.67454896399322e-41	-0.200431311669347	0.015	0.16	6.81739069289661e-37
CANT1	3.74063452478641e-41	-0.573945519476076	0.271	0.625	6.93999923383622e-37
CBR3	6.80946318033926e-41	-0.189220171233835	0.01	0.139	1.26335970384834e-36
HPGD	8.53381601835549e-41	1.10463456495481	0.68	0.229	1.58327888588549e-36
PSMA7	8.7162500128249e-41	0.643075475935822	0.992	0.976	1.6171258648794e-36
CLIC6	9.78651774267558e-41	-0.377738035012907	0.087	0.351	1.8156926367986e-36
NDFIP2	9.94161317747299e-41	0.754072440394576	0.678	0.302	1.84446749281656e-36
TPPP3	1.04381757157046e-40	0.987860895462219	0.727	0.378	1.93659474053468e-36
FOCAD	1.17172725022051e-40	-0.210835737135425	0.017	0.167	2.17390556733412e-36
MUC5B	1.22726614600028e-40	1.04590732674877	0.664	0.243	2.27694688067432e-36
ELOB	1.45423255903064e-40	0.565492937047667	1	1	2.69803766676954e-36
NR2F6	1.47545783548921e-40	0.732214632469621	0.861	0.639	2.73741692218313e-36
STAU1	1.57850343979727e-40	0.689038972203054	0.89	0.642	2.92859743185588e-36
UBE2I	1.86586203478306e-40	0.727688620197163	0.923	0.771	3.46173383313301e-36
MALAT1	1.89435936752169e-40	0.546490880348925	1	0.997	3.51460493456299e-36
NDUFA11	2.08124765559968e-40	-0.563804234936214	0.771	0.958	3.86133877543409e-36
GOPC	2.18044601879616e-40	-0.480787968353606	0.212	0.556	4.04538149867252e-36
CPNE1	2.4918156223793e-40	0.740769742225896	0.654	0.271	4.62306552420031e-36
PRRC2B	2.70723867303366e-40	-0.614226874313877	0.289	0.635	5.02273991007934e-36
CD59	2.77462285677188e-40	-0.741077803268527	0.678	0.899	5.14775778616886e-36
AP001107.9	3.59576726275922e-40	-0.37713091814951	0.101	0.378	6.67122700259718e-36
MAGED1	3.92585422448304e-40	-0.598754499595331	0.323	0.688	7.28363734268338e-36
LMO7	3.9602965086594e-40	0.979078781612835	0.874	0.611	7.34753811251579e-36
DYRK4	4.24750568843046e-40	-0.347478554513936	0.082	0.34	7.88039730374503e-36
MTG2	4.63443626895547e-40	0.682396724140348	0.596	0.194	8.59826960979307e-36
FRMD4B	4.9314672776035e-40	0.82552041363137	0.615	0.215	9.14935124013778e-36
WEE1	5.03904002847487e-40	0.768181304275906	0.522	0.101	9.34893096482942e-36
APIP	5.06510127285451e-40	-0.559228604583464	0.291	0.642	9.39728239152697e-36
KRT13	5.44686725862857e-40	-2.21574231274745	0.141	0.417	1.01055728249336e-35
CALU	6.84242008248692e-40	-0.59102079424666	0.393	0.747	1.2694741979038e-35
TSC22D3	7.24494565968175e-40	0.881074523994515	0.548	0.135	1.34415476824076e-35
TUBA1C	7.914899965252e-40	0.725222192416781	0.904	0.722	1.4684513905532e-35
TMPRSS5	8.53538948941239e-40	-0.197948552230687	0.014	0.153	1.58357081197068e-35
H2AFY2	8.7356317393787e-40	-0.165951913682986	0.009	0.128	1.62072175660693e-35
JAK2	1.06195012672078e-39	-0.323380018323211	0.073	0.319	1.97023607010506e-35
CD302	1.40602926298949e-39	-0.236550390535489	0.026	0.194	2.6086060916244e-35
PTGER1	1.41991135037849e-39	-0.16256742472602	0.005	0.108	2.63436152835721e-35
BCL11A	1.54423960364541e-39	-0.163348564769917	0.007	0.122	2.86502773664333e-35
CYBRD1	1.59578943317328e-39	-0.209655868429774	0.02	0.174	2.96066813536638e-35
CASC4	1.70047119136122e-39	-0.52359163141411	0.317	0.681	3.15488420133248e-35
AL355312.4	2.46601212486867e-39	-0.325386175698104	0.075	0.323	4.57519229526884e-35
UQCC2	2.79673501031868e-39	-0.729640205735206	0.561	0.84	5.18878246464426e-35
CHD4	2.85120053586596e-39	-0.607198697305935	0.386	0.74	5.28983235419211e-35
NNT	2.96790084038915e-39	-0.346811938145169	0.094	0.361	5.50634642917398e-35
REV3L	3.32860850962968e-39	-0.382542180587675	0.094	0.361	6.17556736791595e-35
ARFGEF3	3.44488845232808e-39	-0.496993310346467	0.202	0.535	6.39130154560429e-35
PEG10	4.614367536876e-39	-0.208452117804336	0.017	0.163	8.56103609116604e-35
CTGF	4.63950864288809e-39	1.11995011292405	0.505	0.094	8.60768038515028e-35
TJP3	5.63818095953177e-39	0.758985892929264	0.785	0.472	1.04605171342193e-34
SON	6.70971632561976e-39	-0.598528710311075	0.695	0.924	1.24485366989223e-34
TLN1	7.48557413886946e-39	-0.429142038988433	0.161	0.476	1.38879856998445e-34
ADGRG1	8.04979001638816e-39	-0.444264006611524	0.18	0.507	1.49347754174049e-34
TMEM129	8.10056467873785e-39	-0.403959702364283	0.14	0.444	1.50289776484623e-34
MYL6	1.05855932635799e-38	0.781293149957238	0.999	0.997	1.96394511819197e-34
UQCR11	1.07720994570709e-38	-0.548224861244533	0.915	0.993	1.99854761227037e-34
AQP3	1.27731518524079e-38	-0.56083299014847	0.185	0.517	2.36980286317723e-34
AIP	1.31278378435613e-38	0.771301603284303	0.713	0.375	2.43560775511592e-34
ADGRA3	1.59647330194321e-38	-0.291457782942526	0.054	0.271	2.96193691709524e-34
NDUFS6	1.60443186498018e-38	-0.63504231174984	0.77	0.955	2.97670243909774e-34
IGFBP2	1.62575040903365e-38	-0.723728616116007	0.977	0.997	3.01625473388014e-34
SLC28A3	1.74419575652123e-38	-0.520394693384263	0.163	0.476	3.23600638707383e-34
VWA5A	1.78725359863128e-38	-0.217520710542485	0.023	0.184	3.31589160154062e-34
HNRNPC	2.32020869126166e-38	0.761473062217672	0.899	0.681	4.30468318489775e-34
SCAND1	2.48284606540557e-38	0.660864850342333	0.926	0.809	4.60642430514695e-34
C7orf50	2.96186205697729e-38	-0.511486961799157	0.237	0.576	5.49514267430996e-34
TCEAL3	2.98328386473191e-38	-0.376151546853883	0.115	0.399	5.5348865542371e-34
GLB1L2	3.13789623252971e-38	-0.319353759490398	0.071	0.309	5.82173888021237e-34
HLTF	4.23233715354048e-38	-0.505495957836769	0.197	0.521	7.85225512096365e-34
MISP	4.27865120855879e-38	0.742904454344821	0.728	0.368	7.93818158723913e-34
MACC1	4.46985464043133e-38	0.767508002357778	0.547	0.139	8.29292131439226e-34
ATP5MC3	4.87216012242635e-38	-0.485281285447682	0.991	0.997	9.03931867513762e-34
RPL18	5.04593757368102e-38	0.343588336217723	1	1	9.36172798045039e-34
ITPR2	5.19651543812683e-38	-0.358419893513577	0.076	0.319	9.64109509235672e-34
GRIN2B	5.42374423377292e-38	-0.15951280778795	0.007	0.118	1.00626726769189e-33
STUB1	5.51566949112003e-38	0.659642008351477	0.921	0.767	1.0233221606875e-33
PRSS2	6.23125758274547e-38	-2.15004358542368	0.748	0.875	1.15608521932677e-33
DHX15	6.7354711692022e-38	-0.474202477108606	0.205	0.531	1.24963196602209e-33
LCK	7.20693189207646e-38	-0.20649816266567	0.011	0.135	1.33710207393695e-33
UROS	7.2151432465423e-38	-0.418238299458966	0.143	0.444	1.33862552653099e-33
ACADVL	8.95253188831833e-38	-0.568995288393521	0.798	0.965	1.6609632412397e-33
PTPRN2	9.28097484291914e-38	-0.503964705560378	0.224	0.559	1.72189926260679e-33
TBC1D14	1.20218705243303e-37	-0.361496841226984	0.102	0.372	2.230417638379e-33
CA12	1.22534469501293e-37	-0.462228407356099	0.171	0.49	2.27338201265749e-33
