p_val	avg_log2FC	pct.1	pct.2	p_val_adj
GAN	5.03218756048075e-87	0.572098485876618	0.463	0.197	8.69511688575469e-83
GSKIP	1.29066110445898e-86	-0.455981846823968	0.195	0.504	2.23013332239468e-82
IFI27L2	3.93879900580192e-86	-0.450974673207786	0.257	0.574	6.80585080212513e-82
RAB34	3.99131668279316e-86	-0.451450012777464	0.195	0.504	6.8965960961983e-82
PSMA2	5.7339633020042e-86	-0.441095534811945	0.215	0.524	9.90771518953305e-82
AREG	6.40353932247776e-86	0.574989719141785	0.607	0.294	1.10646755953093e-81
ASL	6.98011850547768e-86	-0.42707977112491	0.136	0.429	1.20609467656149e-81
EPS8L3	8.56172267350128e-86	-0.459903899732695	0.216	0.531	1.47938006075429e-81
SLC7A5	1.28335582916603e-85	-0.428556510623757	0.082	0.357	2.21751053721599e-81
HLA-F	2.42874406492235e-85	-0.444164375408028	0.118	0.407	4.19662686977933e-81
RPL35A	3.830443789358e-85	0.309032795320104	1	1	6.61862382363169e-81
GSTK1	4.41337624502632e-85	-0.510191146757122	0.504	0.771	7.62587281378098e-81
LAD1	9.2628735574234e-85	-0.485500988686386	0.349	0.657	1.60053192198719e-80
NECTIN3	1.01127556058366e-84	-0.39611649725903	0.082	0.357	1.7473830411325e-80
MRPL51	3.04335280874884e-84	0.65998385946224	0.823	0.699	5.25860931823711e-80
VILL	3.06732988824107e-84	-0.470959286425154	0.289	0.605	5.30003931389174e-80
S100A13	3.38681630497235e-84	-0.498012681063306	0.377	0.686	5.85207989336172e-80
TOMM20	1.02135153901242e-83	0.513843545084879	0.949	0.878	1.76479332425956e-79
SEMA3B	1.30043821316052e-83	-0.446893430481021	0.122	0.406	2.24702718852007e-79
BICDL2	1.4688559807229e-82	-0.398347680255065	0.106	0.384	2.53803624909109e-78
DDRGK1	2.05702003365403e-82	-0.423661260005421	0.195	0.501	3.55432491615081e-78
SYT13	2.61657501645374e-82	-0.341446526708261	0.026	0.255	4.52117997093042e-78
CMAS	3.4447360668473e-82	0.644705323384428	0.571	0.331	5.95215944990546e-78
RAB17	5.17254644583769e-82	-0.354919307402241	0.059	0.312	8.93764300376294e-78
MT-ND6	8.57159379544083e-82	0.606432581833472	0.561	0.312	1.48108569191422e-77
CYSTM1	2.25213726034092e-81	-0.44249542377778	0.984	0.993	3.89146797214307e-77
FKBP2	3.78884385082736e-81	-0.506884573491068	0.53	0.783	6.5467432898446e-77
PCK2	4.72693068001057e-80	-0.371994142464627	0.059	0.31	8.16766352199027e-76
TEX264	6.54938385392357e-80	-0.395403891416131	0.13	0.409	1.13166803611945e-75
PDK2	1.60278103985331e-79	-0.316189451324482	0.019	0.236	2.76944535876253e-75
LSR	1.89266214042036e-79	-0.501082844236538	0.494	0.767	3.27033091243234e-75
TCEAL8	1.94971374279651e-79	-0.365621398363922	0.084	0.345	3.36891037617809e-75
CBR1	2.04052874298675e-79	-0.454746439626649	0.246	0.545	3.52582961500681e-75
HDHD3	2.79911667232481e-79	-0.443478250181903	0.307	0.616	4.83659369811005e-75
RNASET2	3.67826626823834e-79	-0.429285261172524	0.3	0.617	6.35567628488903e-75
GJB1	3.71199904169148e-79	-0.354131819235406	0.062	0.31	6.41396314413871e-75
TCEA3	4.50431514820828e-79	-0.331908541290105	0.021	0.238	7.78300614458908e-75
SPINK1	5.5318170479338e-79	-0.66109655964577	0.057	0.303	9.55842667712482e-75
H3F3A	6.10685762219308e-79	-0.316278341403157	0.998	0.999	1.05520392853874e-74
ATP5IF1	1.15999046625726e-78	-0.397049350607462	0.959	0.983	2.00434752664591e-74
MID1IP1	1.25896897055027e-78	-0.39405146702018	0.107	0.374	2.17537248421381e-74
GRTP1	1.60861071067653e-78	-0.352225198232978	0.072	0.327	2.77951844697797e-74
RARRES1	1.64937410035662e-78	0.485617903443117	0.195	0.021	2.84995350800621e-74
VWA1	2.46597239368204e-78	-0.405361616535062	0.13	0.404	4.26095369904319e-74
CAPN12	4.0774516062933e-78	-0.371112630089802	0.059	0.303	7.04542863051419e-74
GSDMD	7.29752330287998e-78	-0.369331076793453	0.093	0.355	1.26093905150463e-73
ERO1A	1.05558402862909e-77	0.577339398311023	0.792	0.545	1.8239436430682e-73
POLR2E	2.04714751840448e-77	-0.435737559278129	0.278	0.575	3.5372661970511e-73
SEC11C	2.42594680181549e-77	-0.421793179651358	0.198	0.488	4.19179347885698e-73
SCPEP1	5.30324689101263e-77	-0.339209519693909	0.044	0.276	9.16348030298072e-73
GATD3A	5.36550346837784e-77	-0.314879028618014	0.029	0.249	9.27105344301007e-73
PFDN4	7.40856182303425e-77	0.558633208019848	0.644	0.43	1.28012539740209e-72
DST	7.47008192655663e-77	-0.469225841989259	0.218	0.515	1.29075545608972e-72
IMPDH2	7.65518757753497e-77	-0.450872786165889	0.321	0.618	1.32273986152227e-72
EXPH5	9.34929802514499e-77	0.338614931787047	0.235	0.042	1.6154652057648e-72
TCF25	1.10880777431885e-76	-0.449568279850971	0.392	0.679	1.91590895324554e-72
TFAP2A	1.19934296286793e-76	0.250276045502051	0.155	0.006	2.0723447055395e-72
SNRPN	1.33254233817817e-76	-0.36823658090346	0.112	0.379	2.30249990613806e-72
GLRX	1.6717318746243e-76	-0.421327947184969	0.186	0.476	2.88858550616333e-72
RPL30	2.51338302573998e-76	0.298752005608494	1	1	4.3428745301761e-72
FILIP1L	2.66001055000618e-76	-0.368083152026699	0.05	0.286	4.59623222935567e-72
EEF2	4.58828993954654e-76	-0.387347603686136	0.981	0.994	7.92810618654247e-72
ABHD17A	4.8758670169567e-76	-0.354071535346131	0.088	0.344	8.42501061859948e-72
SLC22A18	8.02029684537132e-76	-0.510728055065711	0.468	0.733	1.38582709191171e-71
HSD17B2	1.50000375724891e-75	-0.484394722212749	0.286	0.58	2.59185649215038e-71
MGAT4B	1.79138887078373e-75	0.550610439762777	0.802	0.652	3.0953408298272e-71
SLC25A4	2.44331660500894e-75	-0.374080781523799	0.134	0.408	4.22180676179495e-71
RPLP0	3.16675763939534e-75	0.342063307021796	1	1	5.47184052511121e-71
CDK5RAP3	8.09704385724715e-75	-0.381978866587588	0.135	0.406	1.39908820809374e-70
BLOC1S1	9.10803292384228e-75	-0.468174578982571	0.328	0.615	1.57377700891071e-70
NABP1	2.57967216283053e-74	0.32984116640676	0.239	0.046	4.45741553015487e-70
DMKN	2.85170722289951e-74	-0.445651504337077	0.282	0.578	4.92746491044806e-70
TMEM115	4.27353292838576e-74	-0.324836337748858	0.051	0.281	7.38423754695775e-70
TPRN	9.32821990763899e-74	-0.365593563582355	0.092	0.343	1.61182311784094e-69
COX6A1	1.22914301727314e-73	-0.395547702913089	0.926	0.98	2.12383621954627e-69
SMIM3	1.39498615850925e-73	-0.439826624684515	0.112	0.369	2.41039658328813e-69
PCBP2	2.27764101204122e-73	0.470225755995695	0.895	0.783	3.93553590470602e-69
NOXO1	4.19615470461245e-73	0.615167958614816	0.603	0.384	7.25053571409986e-69
AAMP	6.67457080071679e-73	-0.39741593538522	0.262	0.555	1.15329908865585e-68
REEP6	1.15400751065533e-72	-0.296508934720434	0.03	0.243	1.99400957766135e-68
ACAA1	1.74419344633744e-72	-0.408588820335542	0.261	0.558	3.01379185592646e-68
SHISA5	2.11160642835497e-72	-0.326331420082252	0.063	0.299	3.64864474755454e-68
SMIM4	3.64333946429502e-72	-0.33461599115101	0.08	0.324	6.29532626035537e-68
NQO1	3.89057998043917e-72	0.567009196135958	0.938	0.859	6.72253314820085e-68
DEGS2	6.34673652359668e-72	-0.40597757450539	0.186	0.464	1.09665260391227e-67
CAPS	7.18762237981104e-72	-0.35375800027232	0.07	0.31	1.24194927100755e-67
YARS	7.42222913964486e-72	-0.390616188203587	0.171	0.445	1.28248697303924e-67
SNRPB	8.40415161054851e-72	-0.451533087093565	0.455	0.727	1.45215335678668e-67
RPL23A	1.94215011148287e-71	0.288766855417213	1	1	3.35584117763125e-67
PIR	3.23007005098736e-71	0.284102934739221	0.195	0.027	5.58123804110106e-67
SIAE	3.85512609501013e-71	-0.343454988605246	0.087	0.33	6.66127237956801e-67
SET	4.42677305492699e-71	0.535224531725655	0.849	0.73	7.64902116160834e-67
UBR4	7.80412060146999e-71	0.527679666976779	0.445	0.211	1.348473998728e-66
MRPL14	9.05115214684036e-71	-0.434009599454952	0.641	0.853	1.56394857945255e-66
MESD	1.37636552372233e-70	-0.395400281629162	0.287	0.578	2.37822198843981e-66
CHURC1	1.71198077261916e-70	-0.404116367808089	0.327	0.624	2.95813157700865e-66
RPS18	2.06212469461653e-70	0.285368382595189	1	1	3.5631452598279e-66
VPS36	2.65636439768762e-70	-0.372408900763405	0.127	0.382	4.58993204276444e-66
NBDY	3.3119222157031e-70	-0.379000489441951	0.205	0.484	5.72267039651338e-66
P4HA2	6.36230093249851e-70	-0.487978940032953	0.191	0.458	1.09934197812642e-65
NCL	8.94328637321808e-70	-0.50344782368989	0.622	0.829	1.54531045242835e-65
CD63	1.59632109416317e-69	-0.350048339303136	0.995	0.999	2.75828321860454e-65
SFTA2	2.13763097026823e-69	-0.327785565508536	0.027	0.23	3.69361255352648e-65
DNALI1	3.53776195636923e-69	-0.269846645878581	0.011	0.198	6.11289888441039e-65
C11orf86	5.38688967698335e-69	-0.313923917665626	0.02	0.217	9.30800667285953e-65
SSNA1	7.65000429997267e-69	-0.399679049947711	0.281	0.559	1.32184424299228e-64
PKM	8.02293063020491e-69	-0.466837631066816	0.959	0.98	1.38628218359311e-64
SMARCC1	1.02789320417957e-68	-0.315337884003954	0.056	0.278	1.77609666750189e-64
TUSC2	1.05664206033267e-68	-0.333363328706059	0.095	0.337	1.82577181604883e-64
ANXA13	1.1409856858649e-68	-0.382206624058995	0.017	0.207	1.97150916660596e-64
ABTB1	2.02985180513597e-68	-0.349327249402748	0.102	0.347	3.50738093409444e-64
GOLT1B	2.18617046588378e-68	0.433359101153407	0.341	0.121	3.77748394800059e-64
AGRN	2.81962763958539e-68	-0.397569582724329	0.206	0.48	4.8720345984396e-64
MUC3A	2.94359691503553e-68	-0.292940720244701	0.019	0.211	5.08624110948989e-64
SPDEF	3.01577484472438e-68	-0.281086223641996	0.007	0.188	5.21095735419926e-64
RASSF7	3.7942110909407e-68	-0.379441455079491	0.342	0.654	6.55601734403643e-64
CAT	9.34373146445448e-68	-0.346802310387357	0.124	0.378	1.61450335974309e-63
ZFAND5	1.02312996390766e-67	0.584198775307854	0.594	0.381	1.76786626463604e-63
ATP5ME	1.09287435819623e-67	-0.508195829526485	0.818	0.915	1.88837760352727e-63
TMBIM6	1.2172559757948e-67	-0.371503207066277	0.97	0.994	2.10329660057583e-63
CEBPD	1.63654988585614e-67	-0.464724328046835	0.299	0.576	2.82779454777082e-63
CST1	4.64111199498499e-67	0.492092925943873	0.121	0	8.01937741613457e-63
DCTN3	6.68010274903455e-67	-0.383394766305832	0.239	0.514	1.15425495400568e-62
RPS7	1.19219390650002e-66	0.268167152102205	1	1	2.05999185104139e-62
PRPF4B	1.21104307836903e-66	-0.367612307199942	0.19	0.459	2.09256133511385e-62
NUDT14	1.26140239218044e-66	-0.28867902846151	0.046	0.257	2.17957719344857e-62
DGCR6L	2.53487564608296e-66	-0.30116617954805	0.061	0.281	4.38001162886674e-62
ERN2	2.79011512886381e-66	-0.368892878381238	0.151	0.406	4.82103993116377e-62
MAP1LC3B	3.12930782623537e-66	0.710282562133969	0.762	0.632	5.40713099295209e-62
PITX1	3.72536434207461e-66	-0.356615584766822	0.146	0.401	6.43705704667071e-62
NAPA	4.01330642315537e-66	-0.309517215144234	0.077	0.306	6.93459216857016e-62
MRPL43	7.61891124457941e-66	-0.389100020919764	0.317	0.598	1.31647167395088e-61
RAB25	1.0745743390364e-65	-0.413847210455739	0.81	0.917	1.85675700042099e-61
ARID5B	1.42322461756266e-65	-0.369697908046589	0.108	0.347	2.45918981668652e-61
CREG1	2.32462876213327e-65	-0.351706336497161	0.133	0.381	4.01672603809008e-61
SESN2	2.38857305889956e-65	-0.292854348586044	0.036	0.237	4.12721538847254e-61
SPNS2	2.55186287725082e-65	-0.341703392531176	0.092	0.326	4.40936386560169e-61
MIEN1	3.45242715535345e-65	-0.375839230172729	0.379	0.672	5.96544888173523e-61
MTHFS	3.63882187218964e-65	-0.270360986529771	0.024	0.214	6.28752031295648e-61
WDR13	5.26780009309875e-65	-0.36807402689096	0.218	0.488	9.10223178086533e-61
CYSRT1	8.18767763889829e-65	-0.332035038509893	0.028	0.22	1.41474881922524e-60
UQCRC2	8.32214779013298e-65	0.49174334733038	0.804	0.672	1.43798391665708e-60
MPHOSPH8	8.43214998825784e-65	-0.372407804579289	0.282	0.57	1.45699119647107e-60
SH3BGRL3	9.92026359011169e-65	-0.433075072429047	0.883	0.959	1.7141223457354e-60
SHH	2.2290285922402e-64	-0.26822493328367	0.012	0.188	3.85153850453184e-60
TMEM92	2.28814809487884e-64	-0.327489357130285	0.084	0.309	3.95369109314115e-60
BTNL8	2.58874570003263e-64	-0.277844530099201	0.031	0.226	4.47309369508637e-60
MUC17	3.02527099954702e-64	-0.342045204948307	0.074	0.298	5.2273657601173e-60
LPCAT4	3.44295786467374e-64	-0.421241322314723	0.358	0.644	5.94908689436976e-60
SARS	3.63515634023806e-64	-0.371526564505597	0.296	0.586	6.28118664029734e-60
LFNG	3.99457794799169e-64	-0.302204319001296	0.031	0.223	6.90223123633483e-60
SLC16A3	8.67207462867507e-64	-0.410796975190277	0.18	0.438	1.49844777508877e-59
KLF5	1.58925822768407e-63	-0.467729384183742	0.577	0.789	2.74607929161531e-59
ATP2C2	1.77208392305422e-63	-0.249891384785285	0.009	0.181	3.06198381064539e-59
NEU1	1.84095540440282e-63	-0.351996941758981	0.229	0.501	3.18098684326763e-59
RBM6	2.41911217353412e-63	-0.324917852237243	0.101	0.334	4.1799839246496e-59
TRIB3	2.5404338431876e-63	-0.46296755309022	0.134	0.377	4.38961563764386e-59
ZDHHC3	3.24077341125572e-63	-0.338419398707948	0.16	0.414	5.59973237730876e-59
DUSP23	3.44331276254887e-63	-0.318622998190593	0.095	0.325	5.9497001224082e-59
BX255925.3	6.13562980254269e-63	-0.297698425185923	0.048	0.25	1.06017547358135e-58
LAMTOR4	6.57930784816153e-63	-0.417625404068872	0.637	0.842	1.13683860308383e-58
AGPAT2	6.64267138826234e-63	-0.465034520534981	0.637	0.831	1.14778718917785e-58
SLCO1B3	7.24305065896689e-63	0.176704783289238	0.113	0	1.25152672336289e-58
MT1X	7.2937265552869e-63	0.988266762011329	0.507	0.27	1.26028301148802e-58
MRPL40	7.59462441805107e-63	-0.365192931664477	0.257	0.532	1.31227515319505e-58
GMDS	8.74855781850738e-63	-0.419134130515599	0.383	0.65	1.51166330545989e-58
MRPL54	1.43134839788424e-62	-0.368391282582895	0.244	0.51	2.47322689670418e-58
INO80C	1.60408709480419e-62	0.574207635620183	0.492	0.275	2.77170209111215e-58
DBNL	1.74287999069465e-62	-0.323355819262568	0.11	0.343	3.01152233592129e-58
EFHD2	2.01588346325459e-62	-0.438209265960547	0.718	0.872	3.48324503615761e-58
CCNB1IP1	2.68577800715545e-62	0.544061975831796	0.56	0.355	4.64075581856391e-58
SH2D4A	4.42987753827543e-62	-0.370367650295271	0.183	0.434	7.65438539838612e-58
HINT2	4.62515511210763e-62	-0.379936070560804	0.252	0.514	7.99180551821078e-58
KRT18	6.2030360785588e-62	-0.540961345995038	0.995	1	1.07182260401418e-57
RHOD	7.01337874670264e-62	-0.33072831492665	0.101	0.33	1.21184171364275e-57
VDAC2	1.0432802464465e-61	0.426975761273914	0.959	0.882	1.8026839378349e-57
SELENOK	1.04668733542311e-61	-0.366959095299525	0.302	0.584	1.80857104687759e-57
GARS	3.34569822828746e-61	-0.393029584378595	0.284	0.556	5.7810319686579e-57
MYL6	6.20551423142814e-61	-0.36436180248049	0.932	0.989	1.07225080404847e-56
CAPN5	6.66605967963765e-61	-0.34295617930472	0.153	0.399	1.15182845204459e-56
TMEM205	8.71619194032133e-61	-0.360485340061531	0.277	0.542	1.50607080536812e-56
QARS	1.0742391410064e-60	-0.338478084210056	0.152	0.394	1.85617781174496e-56
FSCN1	1.07484740191973e-60	-0.300539309019988	0.045	0.24	1.8572288257771e-56
ADI1	1.34312606814594e-60	-0.373168556477854	0.29	0.562	2.32078753314938e-56
TM4SF1	2.15746775547878e-60	0.551935604619968	0.877	0.726	3.72788853469179e-56
CLTA	2.57997903741908e-60	0.469956948196514	0.89	0.79	4.45794577875643e-56
STEAP2	3.56949770147165e-60	0.390699491728659	0.35	0.139	6.16773507837286e-56
PINK1	3.59906568756295e-60	-0.316451833994139	0.101	0.327	6.21882560154002e-56
LDHB	3.96212745186054e-60	0.55646921736658	0.923	0.846	6.84616002406982e-56
ATP5PD	4.63406029765098e-60	-0.387658350776528	0.695	0.864	8.00719278831113e-56
ERGIC1	4.65554157308642e-60	-0.341079051570231	0.199	0.454	8.04431028413603e-56
UGT8	6.08497634331456e-60	-0.28970489303172	0.066	0.274	1.05142306236132e-55
ST3GAL1	7.90858013038925e-60	-0.32870677569524	0.092	0.312	1.36652356072996e-55
TMEM14B	8.30586921520508e-60	-0.373753491150289	0.405	0.674	1.43517114169529e-55
SGSM3	8.43071467184905e-60	-0.252438468379178	0.02	0.194	1.4567431881488e-55
LTB	9.21315089126102e-60	1.14822665427591	0.246	0.069	1.59194034250099e-55
CTNNAL1	1.14228134589988e-59	0.51236036365555	0.428	0.214	1.9737479375804e-55
CANT1	1.5996311663619e-59	-0.363485494343674	0.22	0.478	2.76400269235673e-55
C9orf152	2.0323744958677e-59	-0.264848691625008	0.034	0.22	3.51173989140979e-55
BRK1	2.19523577385553e-59	-0.384904076754542	0.649	0.848	3.79314789364497e-55
SLC39A14	2.32714018057201e-59	-0.312511227974245	0.099	0.32	4.02106551801038e-55
NAPRT	2.32865511911689e-59	-0.433128747868312	0.38	0.633	4.02368318032208e-55
FERMT1	2.66352057895981e-59	0.723268364711909	0.478	0.285	4.60229720838466e-55
TTC38	5.03056901458713e-59	-0.28846017418028	0.075	0.287	8.69232020030509e-55
BAX	6.6348888783356e-59	-0.376114553501017	0.277	0.541	1.14644244928761e-54
TMPRSS3	9.26603987073406e-59	-0.294464589968766	0.049	0.243	1.60107902926414e-54
PXMP2	1.08207766360537e-58	-0.292217888868701	0.068	0.273	1.86972199494372e-54
FTH1	1.15691338410383e-58	-0.184772805986217	0.999	1	1.99903063639301e-54
CYHR1	1.19771644635506e-58	-0.322597476334031	0.145	0.381	2.06953424765691e-54
PLIN3	1.5968485714031e-58	-0.341206462090936	0.182	0.432	2.75919464652742e-54
ZFP36L1	2.02935174923675e-58	0.50645630433292	0.489	0.273	3.50651688750619e-54
RPS19	2.14448508349805e-58	0.247485165648365	1	1	3.70545577577628e-54
DHRS3	2.15315432085785e-58	0.505309556544334	0.592	0.399	3.72043535101028e-54
RHEB	2.35544699152522e-58	0.540377448549516	0.637	0.47	4.06997685665643e-54
CYB561D2	2.47369230524068e-58	-0.246460799693325	0.029	0.208	4.27429293422538e-54
PLEK2	4.43051609910634e-58	-0.355298032282601	0.144	0.375	7.65548876764584e-54
SERPINB1	5.71053744520354e-58	0.465129704888154	0.987	0.953	9.8672376515672e-54
SUMO2	1.35781869559342e-57	0.360359355058975	0.988	0.968	2.34617492411586e-53
ODC1	2.04843998969285e-57	-0.315915634531665	0.109	0.331	3.53949945819028e-53
NDUFAF3	2.07260294448179e-57	-0.359056001476567	0.234	0.487	3.58125062777008e-53
GPR108	2.30285285591852e-57	-0.308950509456469	0.135	0.368	3.9790994497416e-53
TKT	2.7516769070598e-57	-0.388300333402129	0.835	0.933	4.75462252770863e-53
TMEM9	3.39744549919159e-57	-0.330135084677497	0.176	0.418	5.87044607805314e-53
ATF7IP2	7.21955319288394e-57	-0.316436869442202	0.084	0.292	1.24746659619842e-52
HNRNPA1P48	9.19292536173658e-57	-0.244311553771444	0.027	0.201	1.58844557325446e-52
IFRD2	9.34051170275158e-57	-0.292968384324513	0.089	0.301	1.61394701711845e-52
CSNK2B	9.91143714917835e-57	-0.365944467773245	0.36	0.625	1.71259722500653e-52
SDCBP2	1.07277556173541e-56	-0.455595250695129	0.4	0.643	1.85364889312261e-52
SERINC2	1.35342685791051e-56	-0.421501683493983	0.582	0.807	2.33858626778358e-52
JUN	1.36498511422668e-56	0.491626357315643	0.764	0.54	2.35855777887227e-52
EPPK1	2.45423377351483e-56	-0.265283091527505	0.032	0.208	4.24067053725627e-52
RPL28	2.61226215018434e-56	-0.247136364420804	1	1	4.51372776930352e-52
PMVK	4.02344334245711e-56	-0.294877270250936	0.089	0.298	6.95210775143165e-52
IFI27	5.49597446610505e-56	-0.302213829568271	0.107	0.337	9.49649427998291e-52
GABARAP	6.11749299964189e-56	-0.239018154437869	0.024	0.194	1.05704161540812e-51
TXN2	8.16192134399731e-56	-0.330982931944104	0.326	0.595	1.4102983890293e-51
NFE2L3	8.91203980784675e-56	0.457618644240505	0.375	0.175	1.53991135839784e-51
SH3BGRL	9.79707460861915e-56	-0.315785363361364	0.133	0.36	1.6928365216233e-51
TBCA	1.061887383927e-55	0.411446062059662	0.866	0.798	1.83483521068746e-51
CCT8	1.19968904456357e-55	0.474293649584033	0.73	0.59	2.07294270010139e-51
SLC1A1	1.70615567647373e-55	-0.257526417808945	0.031	0.203	2.94806639337896e-51
IFT57	2.13125079520374e-55	-0.304799032431697	0.105	0.322	3.68258824903254e-51
OAF	2.25853387954487e-55	-0.304915985371843	0.117	0.338	3.90252069046558e-51
SUN1	2.36497785894758e-55	-0.337754715424645	0.19	0.434	4.08644524247552e-51
CD46	2.52347812226305e-55	-0.409390037711971	0.695	0.863	4.36031784745832e-51
RETSAT	3.61683694900464e-55	-0.317153117292767	0.137	0.365	6.24953256418512e-51
HLA-E	5.02874269991855e-55	-0.399238188035006	0.495	0.742	8.68916451118926e-51
NCOR1	7.23735129403281e-55	-0.37082432499418	0.339	0.592	1.25054193009593e-50
PAXX	8.2523462716117e-55	-0.316871065986042	0.163	0.395	1.42592291227178e-50
FAM96A	1.21914833625096e-54	-0.307675691396224	0.14	0.363	2.10656641020803e-50
DDOST	1.50351246241208e-54	-0.362223734023936	0.401	0.655	2.59791918380182e-50
CAPN1	1.82057069771751e-54	-0.357247893238609	0.303	0.563	3.14576410858608e-50
GCHFR	2.90670316746317e-54	-0.390082614150974	0.188	0.423	5.02249240305962e-50
HMGN2	3.85375350379074e-54	-0.423109221498935	0.317	0.578	6.65890067920002e-50
TRADD	4.02243774365336e-54	-0.30471813534435	0.138	0.364	6.95037017725864e-50
YWHAZ	4.37929317992502e-54	0.438151388649115	0.841	0.719	7.56698068559245e-50
MRPL16	4.91648979035278e-54	-0.340515633565147	0.262	0.511	8.49520270875057e-50
JDP2	8.52560291015994e-54	-0.29943208805901	0.095	0.302	1.47313892684654e-49
SINHCAF	1.09071267512457e-53	0.50933716830153	0.587	0.415	1.88464243134774e-49
GUK1	1.24760314948048e-53	-0.335127451949582	0.796	0.931	2.15573348198733e-49
